,Unnamed: 0,Symbol,INSTRUMENT,Expiry,Strike Price,Option Type,Open,High,Low,Close,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,Date,futures_price,time_diff,impliedvolatility,delta,theta,gamma,vega,next_day_close,daily_straddle_pnl
402,109580,BANKNIFTY,OPTIDX,2021-12-30,38900.0,CE,1204.25,1204.25,1025.35,1062.65,1062.65,40,399.88,1050,525,2021-11-11,38866.4,49.0,18.994808197021484,0.5089283487295897,-11.00870024358278,0.0001474485307965222,56.79723704924189,490.5,-572.1500000000001
394,109315,BANKNIFTY,OPTIDX,2021-11-25,38700.0,CE,709.0,749.95,520.0,576.65,576.65,8037,79016.54,43650,39525,2021-11-11,38686.1,14.0,19.304752349853516,0.5037508983174787,-20.838651348906556,0.00027274330521076594,30.224797873349104,595.85,19.200000000000045
405,109901,BANKNIFTY,OPTIDX,2022-01-27,39000.0,PE,1340.0,1591.7,1304.1,1375.85,1375.85,75,757.51,3050,875,2021-11-11,38979.75,77.0,19.122004508972168,-0.48484364737779717,-8.862314794936996,0.00011644614112811529,71.37308631947691,561.85,-813.9999999999999
396,109452,BANKNIFTY,OPTIDX,2021-11-25,38700.0,PE,546.4,767.0,503.9,589.95,589.95,5762,56619.17,21925,9175,2021-11-11,38686.1,14.0,19.284725189208984,-0.4962608615038629,-20.817038649567756,0.0002730266243142531,30.224806237532157,420.05,-169.90000000000003
406,112044,BANKNIFTY,OPTIDX,2021-12-30,39000.0,CE,1031.8,1078.65,911.5,1021.65,1021.65,2306,23064.45,45150,3375,2021-11-12,39030.4,48.0,17.83275604248047,0.5177004965092111,-10.478683897433823,0.00015790164654303407,56.410442208557384,410.85,-610.8
407,112171,BANKNIFTY,OPTIDX,2021-12-30,39000.0,PE,1078.0,1167.25,929.9,969.85,969.85,2015,20171.43,64925,6425,2021-11-12,39030.4,48.0,17.453432083129883,-0.4824692566443218,-10.255982756191308,0.00016133643531802283,56.41150347420977,553.35,-416.5
408,112280,BANKNIFTY,OPTIDX,2022-01-27,39200.0,CE,0.0,0.0,0.0,2900.6,2187.4,0,0.0,0,0,2021-11-12,39170.1,76.0,40.93170166015625,0.5355792233853256,-19.125358686375225,5.431296204490752e-05,71.02207830169006,328.35,-2572.25
409,112374,BANKNIFTY,OPTIDX,2022-01-27,39200.0,PE,0.0,0.0,0.0,2216.2,2340.25,0,0.0,0,0,2021-11-12,39170.1,76.0,30.8837890625,-0.4740677116263821,-14.457502773055895,7.2118324562457e-05,71.15514281804282,665.35,-1550.85
344,111780,BANKNIFTY,OPTIDX,2021-11-25,38900.0,CE,516.4,539.9,398.0,490.5,490.5,7305,71909.35,42250,17000,2021-11-12,38871.35,13.0,17.238616943359375,0.49745468856977737,-19.403727446041536,0.0003154597386747884,29.26550982916418,461.5,-29.0
346,111917,BANKNIFTY,OPTIDX,2021-11-25,38900.0,PE,655.25,738.5,480.2,510.45,510.45,2259,22293.03,15750,4450,2021-11-12,38871.35,13.0,16.94202423095703,-0.5028151229519555,-19.069797067190123,0.0003209808233158805,29.265376851543753,499.35,-11.099999999999966
419,114642,BANKNIFTY,OPTIDX,2021-12-30,39000.0,PE,900.0,1037.55,767.65,963.1,963.1,2291,22867.27,78725,13800,2021-11-15,39018.2,45.0,17.793655395507812,-0.48456222039760516,-10.797779624209749,0.00016352814403106528,54.61498183359325,797.1,-166.0
418,114515,BANKNIFTY,OPTIDX,2021-12-30,39000.0,CE,1100.0,1156.95,945.5,1004.85,1004.85,2851,28534.65,63425,18275,2021-11-15,39018.2,45.0,18.225431442260742,0.5156694366696819,-11.059545001285256,0.00015965040451663973,54.61374416671727,216.25,-788.6
420,114751,BANKNIFTY,OPTIDX,2022-01-27,39200.0,CE,0.0,0.0,0.0,2900.6,2115.1,0,0.0,0,0,2021-11-15,39162.45,73.0,41.82243347167969,0.5352181640481648,-19.93676488857751,5.425243591743438e-05,69.59823788597477,163.25,-2737.35
421,114845,BANKNIFTY,OPTIDX,2022-01-27,39200.0,PE,0.0,0.0,0.0,2216.2,2311.3,0,0.0,0,0,2021-11-15,39162.45,73.0,31.459808349609375,-0.47467044957448734,-15.02524598069801,7.225910842903577e-05,69.72979265492404,960.05,-1256.1499999999999
412,114388,BANKNIFTY,OPTIDX,2021-11-25,38900.0,PE,385.45,591.95,336.8,499.35,499.35,9026,88834.19,30250,14500,2021-11-15,38858.0,10.0,18.621444702148438,-0.5078335703506066,-23.88601595637835,0.00033302661796252327,25.654310219681843,746.85,247.5
410,114251,BANKNIFTY,OPTIDX,2021-11-25,38900.0,CE,536.65,608.15,413.9,461.5,461.5,12538,123478.8,69025,26775,2021-11-15,38858.0,10.0,18.7835693359375,0.4923406086058373,-24.094180053501702,0.00033015500022503315,25.65452776582108,249.2,-212.3
424,116982,BANKNIFTY,OPTIDX,2021-12-30,38600.0,CE,1183.8,1183.8,900.0,925.6,925.6,140,1386.61,1550,650,2021-11-16,38586.75,44.0,17.4407958984375,0.5098160118920078,-10.58961841289734,0.00017068453328071957,53.431415960693194,244.05,-681.55
423,116854,BANKNIFTY,OPTIDX,2021-11-25,38400.0,PE,320.8,513.55,314.35,455.5,455.5,20227,196245.93,50025,24250,2021-11-16,38404.15,9.0,19.02008056640625,-0.4925993823281859,-25.417226463079476,0.00034775229075983,24.054055645983773,581.7,126.20000000000005
425,117109,BANKNIFTY,OPTIDX,2021-12-30,38600.0,PE,852.05,984.25,839.25,924.7,924.7,192,1896.33,3875,575,2021-11-16,38586.75,44.0,17.175674438476562,-0.4904024508983156,-10.428782248734947,0.00017332150759148674,53.43212816335124,703.8,-220.9000000000001
422,116717,BANKNIFTY,OPTIDX,2021-11-25,38400.0,CE,690.0,690.0,411.6,467.6,467.6,18817,183073.46,56850,48400,2021-11-16,38404.15,9.0,19.351959228515625,0.5074798007850234,-25.860632257980008,0.000341787207166167,24.05396658534326,318.4,-149.20000000000005
426,117217,BANKNIFTY,OPTIDX,2022-01-27,38700.0,CE,0.0,0.0,0.0,3161.0,2118.9,0,0.0,0,0,2021-11-16,38737.65,72.0,45.879364013671875,0.5424691912569157,-21.744422342373674,5.025385878153629e-05,68.24847912819203,212.85,-2948.15
427,117311,BANKNIFTY,OPTIDX,2022-01-27,38700.0,PE,0.0,0.0,0.0,746.6,2218.25,0,0.0,25,0,2021-11-16,38737.65,72.0,11.156082153320312,-0.4822930269122003,-5.312320893165205,0.00020764296021900683,68.57014838207473,771.95,25.350000000000023
432,119689,BANKNIFTY,OPTIDX,2022-01-27,38500.0,CE,1212.0,1400.0,1179.6,1190.25,1190.25,84,834.44,3050,550,2021-11-17,38462.25,71.0,17.861127853393555,0.5107440864393675,-8.509234530771103,0.00013162131415189442,67.65033615387964,176.95,-1013.3
431,119577,BANKNIFTY,OPTIDX,2021-12-30,38300.0,PE,932.3,941.4,711.05,907.25,907.25,136,1331.45,3125,500,2021-11-17,38315.75,43.0,17.44818687438965,-0.4853186086302116,-10.63733484069043,0.00017374024130751114,52.430135170212516,444.95,-462.3
428,119185,BANKNIFTY,OPTIDX,2021-11-25,38100.0,CE,502.0,711.4,441.05,456.6,456.6,31325,302477.43,107075,99925,2021-11-17,38139.4,8.0,19.3939208984375,0.5200800032091075,-27.269522313891343,0.0003638492110392611,22.49737736413134,345.6,-111.0
429,119322,BANKNIFTY,OPTIDX,2021-11-25,38100.0,PE,445.25,495.15,254.4,415.3,415.3,42247,406259.9,129900,93800,2021-11-17,38139.4,8.0,19.30999755859375,-0.47988241237931395,-27.15138978540639,0.00036542880171145026,22.497270403494504,345.55,-69.75
430,119450,BANKNIFTY,OPTIDX,2021-12-30,38300.0,CE,943.95,1149.0,922.05,941.8,941.8,281,2763.24,3150,550,2021-11-17,38315.75,43.0,17.8070068359375,0.5148717376615172,-10.855898383360133,0.0001702362785606417,52.42920775909385,254.45,-687.3499999999999
433,119786,BANKNIFTY,OPTIDX,2022-01-27,38500.0,PE,1236.35,1247.0,1030.0,1209.45,1209.45,90,892.02,6200,525,2021-11-17,38462.25,71.0,17.586946487426758,-0.4895744668548232,-8.378789154832678,0.00013367613028910524,67.65177006917274,578.05,-631.4000000000001
352,121927,BANKNIFTY,OPTIDX,2021-12-30,38300.0,CE,935.05,1000.0,818.85,880.5,880.5,399,3909.47,4725,1575,2021-11-18,38253.7,42.0,17.444610595703125,0.5036488474875108,-10.750423024016207,0.00017622964235035528,51.765875143111124,47.6,-832.9
434,121662,BANKNIFTY,OPTIDX,2021-11-25,38100.0,CE,455.0,517.05,283.0,345.6,345.6,96471,927538.13,348500,241425,2021-11-18,38105.7,7.0,16.2811279296875,0.5071439938324223,-24.47875976039989,0.00046426228502101174,21.049072160455424,68.05,-277.55
437,122268,BANKNIFTY,OPTIDX,2022-01-27,38400.0,PE,0.0,0.0,0.0,1848.05,2181.5,0,0.0,0,0,2021-11-18,38412.05,70.0,27.64892578125,-0.4748305325556726,-13.227107466571825,8.560443116574452e-05,66.97529806296642,1285.95,-562.0999999999999
436,122168,BANKNIFTY,OPTIDX,2022-01-27,38400.0,CE,0.0,0.0,0.0,3324.75,2042.45,0,0.0,0,0,2021-11-18,38412.05,70.0,49.55768585205078,0.5437791124781883,-23.612261891190915,4.756674612928189e-05,66.7044194645326,40.25,-3284.5
435,121799,BANKNIFTY,OPTIDX,2021-11-25,38100.0,PE,449.35,559.85,281.9,345.55,345.55,68804,662382.08,179575,49675,2021-11-18,38105.7,7.0,16.550540924072266,-0.4928246762849892,-24.883788507596446,0.0004567042874660301,21.049042487768606,1012.1,666.55
354,122054,BANKNIFTY,OPTIDX,2021-12-30,38300.0,PE,835.25,1081.05,827.0,898.55,898.55,261,2561.6,2825,-300,2021-11-18,38253.7,42.0,16.898393630981445,-0.49698431692737094,-10.4139491891415,0.00018192843119273184,51.766561425346545,1195.05,296.5
441,124527,BANKNIFTY,OPTIDX,2021-12-30,37300.0,PE,558.75,1175.5,558.75,877.55,877.55,1035,9882.24,5250,4400,2021-11-22,37348.65,38.0,18.76997947692871,-0.47934260052005456,-11.857627608469265,0.00017613402300077424,48.01175725052642,260.4,-617.15
439,124273,BANKNIFTY,OPTIDX,2021-11-25,37200.0,PE,60.0,725.1,45.05,337.8,337.8,888480,8333415.61,263000,-100550,2021-11-22,37182.1,3.0,24.444580078125,-0.504243552920714,-54.78541250269376,0.0004841219843642041,13.447253909275425,217.15,-120.65
438,124136,BANKNIFTY,OPTIDX,2021-11-25,37200.0,CE,1000.0,1126.95,201.05,328.4,328.4,606341,5689111.68,379075,376375,2021-11-22,37182.1,3.0,25.07781982421875,0.4960897240046671,-56.20511497833622,0.0004719014545790724,13.447368720000886,310.1,-18.299999999999955
440,124400,BANKNIFTY,OPTIDX,2021-12-30,37300.0,CE,1376.7,1379.1,742.9,934.6,934.6,1556,14866.71,9625,9450,2021-11-22,37348.65,38.0,18.945693969726562,0.5206908145999701,-11.968580321923513,0.00017449968453684485,48.01154847743564,255.0,-679.6
443,124742,BANKNIFTY,OPTIDX,2022-01-27,37500.0,PE,876.8,1481.2,876.8,1183.55,1183.55,196,1892.2,3400,2125,2021-11-22,37496.8,66.0,18.5849666595459,-0.48467052364772734,-8.949461132881533,0.0001345264745352796,63.56367978382086,369.1,-814.4499999999999
442,124642,BANKNIFTY,OPTIDX,2022-01-27,37500.0,CE,1535.0,1535.0,1025.0,1181.4,1181.4,261,2525.33,3200,2975,2021-11-22,37496.8,66.0,18.601417541503906,0.5153438006130101,-8.957370564093226,0.0001344073151430782,63.56359195863265,164.05,-1017.3500000000001
445,126757,BANKNIFTY,OPTIDX,2021-11-25,37300.0,PE,600.0,758.0,190.0,260.4,260.4,735896,6918865.85,434100,230825,2021-11-23,37284.3,2.0,22.92633056640625,-0.506511192054193,-63.09883417231092,0.0006304100204043017,11.008972236450102,115.8,-144.59999999999997
446,127137,BANKNIFTY,OPTIDX,2022-01-27,37600.0,CE,0.0,0.0,0.0,3788.8,1963.35,0,0.0,0,0,2021-11-23,37599.65,65.0,60.016632080078125,0.5503705901527944,-28.99026389954749,4.15589133005126e-05,62.79483163788132,119.3,-3669.5
447,127246,BANKNIFTY,OPTIDX,2022-01-27,37600.0,PE,0.0,0.0,0.0,1519.75,2025.7,0,0.0,0,0,2021-11-23,37599.65,65.0,24.016141891479492,-0.4798293213872111,-11.679074372853178,0.00010455798329956423,63.219133003605876,241.4,-1278.35
444,126620,BANKNIFTY,OPTIDX,2021-11-25,37300.0,CE,199.0,369.75,135.0,255.0,255.0,1315865,12353585.01,529500,191675,2021-11-23,37284.3,2.0,23.86474609375,0.4940164645221388,-65.6829424465976,0.0006056334255534547,11.009200297136113,285.6,30.600000000000023
160,127013,BANKNIFTY,OPTIDX,2021-12-30,37400.0,PE,1085.05,1218.4,756.75,823.45,823.45,533,5102.14,7450,1500,2021-11-23,37424.8,37.0,17.59028434753418,-0.4841108862953572,-11.290690061696385,0.00019018604619035857,47.498439937536034,149.45,-674.0
158,126885,BANKNIFTY,OPTIDX,2021-12-30,37400.0,CE,748.15,981.0,699.0,881.6,881.6,821,7853.65,7475,2850,2021-11-23,37424.8,37.0,18.291473388671875,0.516153206742063,-11.740450383714668,0.00018289054844463596,47.49717586626671,221.2,-660.4000000000001
453,129751,BANKNIFTY,OPTIDX,2022-01-27,37800.0,PE,0.0,0.0,0.0,1598.1,2033.8,0,0.0,0,0,2021-11-24,37764.3,64.0,25.04730224609375,-0.4826784178206178,-12.333218487836719,0.00010062699287385359,63.026826239911664,433.05,-1165.05
451,129518,BANKNIFTY,OPTIDX,2021-12-30,37600.0,PE,870.35,921.85,633.2,815.45,815.45,1120,10739.48,5550,2775,2021-11-24,37593.0,36.0,17.23921298980713,-0.4905733608063484,-11.274195060657826,0.00019595645062225805,47.086954888678186,224.6,-590.85
452,129642,BANKNIFTY,OPTIDX,2022-01-27,37800.0,CE,0.0,0.0,0.0,3669.05,1936.0,0,0.0,0,0,2021-11-24,37764.3,64.0,58.56049060821533,0.5472650881747632,-28.659423283215048,4.277775766588204e-05,62.643023344768444,0.85,-3668.2000000000003
449,129262,BANKNIFTY,OPTIDX,2021-11-25,37500.0,PE,215.05,411.8,70.0,188.95,188.95,2717029,25578091.11,1325400,642200,2021-11-24,37465.0,1.0,21.83246612548828,-0.5302895275421456,-85.1545785786423,0.0009291242607543555,7.800729252407148,130.5,-58.44999999999999
448,129125,BANKNIFTY,OPTIDX,2021-11-25,37500.0,CE,172.0,463.4,113.0,165.45,165.45,2465247,23273785.21,1545550,28950,2021-11-24,37465.0,1.0,23.305892944335938,0.47191927388193045,-90.93843870118062,0.0008707377745122837,7.8039008347269965,8.65,-156.79999999999998
450,129390,BANKNIFTY,OPTIDX,2021-12-30,37600.0,CE,800.6,1070.95,768.1,844.35,844.35,1130,10880.15,6050,700,2021-11-24,37593.0,36.0,18.001556396484375,0.509962149726423,-11.772372424082619,0.0001876518164381413,47.08541838635037,3.6,-840.75
400,132253,BANKNIFTY,OPTIDX,2022-01-27,37700.0,PE,0.0,0.0,0.0,1558.6,1999.2,0,0.0,0,0,2021-11-25,37713.9,63.0,25.060653686523438,-0.47783084801624887,-12.41326310140161,0.0001014427794809603,62.411426706626344,1889.7,331.10000000000014
454,131627,BANKNIFTY,OPTIDX,2021-11-25,37400.0,CE,166.0,190.0,0.05,12.3,37364.75,5796879,54305554.95,2049675,1679950,2021-11-25,37358.85,1e-07,500.0,1.128917764372007e-40,-2.3344386081345943e-32,4.884029860094176e-40,9.33775443253838e-42,409.35,397.05
455,131764,BANKNIFTY,OPTIDX,2021-11-25,37400.0,PE,178.85,345.0,9.25,52.2,37364.75,4249904,39857280.59,664250,-9375,2021-11-25,37358.85,1e-07,500.0,-1.0,-2.3344386081345943e-32,4.884029860094176e-40,9.33775443253838e-42,1642.35,1590.1499999999999
456,131892,BANKNIFTY,OPTIDX,2021-12-30,37500.0,CE,807.45,911.85,743.45,824.1,824.1,19264,184587.58,288800,117025,2021-11-25,37535.1,35.0,17.400741577148438,0.5176691276875552,-11.515391715649141,0.00019705656448536617,46.32431419785135,377.9,-446.20000000000005
457,132020,BANKNIFTY,OPTIDX,2021-12-30,37500.0,PE,874.45,950.85,714.0,774.1,774.1,17619,168821.78,239500,110550,2021-11-25,37535.1,35.0,17.080307006835938,-0.48239878534132363,-11.30342100408078,0.00020075495072414525,46.32466324926021,1709.0,934.9
398,132144,BANKNIFTY,OPTIDX,2022-01-27,37700.0,CE,0.0,0.0,0.0,3728.6,1920.1,0,0.0,0,0,2021-11-25,37713.9,63.0,59.70191955566406,0.5499375135287217,-29.385480092474584,4.231322919330796e-05,62.01761215063857,326.95,-3401.65
458,134108,BANKNIFTY,OPTIDX,2021-12-30,36200.0,CE,1272.2,1282.25,870.05,918.3,918.3,1257,11680.77,8100,7625,2021-11-26,36157.8,34.0,21.326065063476562,0.5058337553770728,-13.805764813990978,0.00016949538380918723,44.02087326269956,869.2,-49.09999999999991
459,134236,BANKNIFTY,OPTIDX,2021-12-30,36200.0,PE,579.35,1077.5,512.3,949.8,949.8,3362,31114.32,8750,5525,2021-11-26,36157.8,34.0,21.081924438476562,-0.4943976460604898,-13.647830006066513,0.0001714596620026414,44.021239290599915,959.15,9.350000000000023
460,134359,BANKNIFTY,OPTIDX,2022-01-27,36300.0,CE,0.0,0.0,0.0,4627.0,1875.15,0,0.0,0,0,2021-11-26,36304.3,62.0,77.81505584716797,0.5638448189782653,-36.97856591676212,3.3824354946235964e-05,58.92615668983529,817.7,-3809.3
461,134468,BANKNIFTY,OPTIDX,2022-01-27,36300.0,PE,0.0,0.0,0.0,1070.4,1906.3,0,0.0,0,0,2021-11-26,36304.3,62.0,17.972946166992188,-0.48459017389163245,-8.645517301347937,0.00014823786884120028,59.647657952483215,1016.65,-53.750000000000114
414,134575,BANKNIFTY,OPTIDX,2022-02-24,36400.0,CE,0.0,0.0,0.0,3036.35,2266.6,0,0.0,0,0,2021-11-26,36442.0,90.0,41.86737537384033,0.5435954193690036,-16.691173355166267,5.2342426013449535e-05,71.7601993701079,767.5,-2268.85
416,134656,BANKNIFTY,OPTIDX,2022-02-24,36400.0,PE,0.0,0.0,0.0,1714.9,2287.4,0,0.0,0,0,2021-11-26,36442.0,90.0,24.072647094726562,-0.472329589660211,-9.63145989322753,9.136142710350456e-05,72.01795357024686,1054.75,-660.1500000000001
180,137075,BANKNIFTY,OPTIDX,2022-02-24,36400.0,PE,0.0,0.0,0.0,1714.9,2273.0,0,0.0,0,0,2021-11-29,36369.3,87.0,23.995399475097656,-0.479514380653766,-9.755821814147948,9.351060486115039e-05,70.74326882631881,1218.4,-496.5
178,136980,BANKNIFTY,OPTIDX,2022-02-24,36400.0,CE,0.0,0.0,0.0,3036.35,2191.4,0,0.0,0,0,2021-11-29,36369.3,87.0,43.141841888427734,0.5403466198709294,-17.47346486752084,5.181251111159954e-05,70.47410944603575,641.85,-2394.5
465,136859,BANKNIFTY,OPTIDX,2022-01-27,36300.0,PE,0.0,0.0,0.0,1070.4,1885.3,0,0.0,0,0,2021-11-29,36250.4,59.0,17.971038818359375,-0.49313774602382004,-8.853792957355727,0.00015229310850821404,58.135068291135866,1222.9,152.5
464,136739,BANKNIFTY,OPTIDX,2022-01-27,36300.0,CE,0.0,0.0,0.0,4627.0,1793.35,0,0.0,0,0,2021-11-29,36250.4,59.0,80.29747009277344,0.5624494682082352,-39.080254934051105,3.3670604803419736e-05,57.42983031582523,673.8,-3953.2
463,136604,BANKNIFTY,OPTIDX,2021-12-30,36100.0,PE,908.15,1387.2,734.95,919.0,919.0,2788,25799.05,10675,650,2021-11-29,36100.45,31.0,21.90399169921875,-0.4871910927853434,-14.82056447790099,0.00017302778244120218,41.95011622756572,1092.05,173.04999999999995
462,136466,BANKNIFTY,OPTIDX,2021-12-30,36100.0,CE,950.0,1097.65,776.6,923.8,923.8,2662,24665.53,9250,5200,2021-11-29,36100.45,31.0,22.008895874023438,0.5128694872870488,-14.891471366879717,0.0001722022130196829,41.94991107374254,786.75,-137.04999999999995
467,139274,BANKNIFTY,OPTIDX,2022-01-27,35900.0,PE,0.0,0.0,0.0,954.45,1792.6,0,0.0,0,0,2021-11-30,35938.35,58.0,17.04573631286621,-0.48018574951795634,-8.387981031816926,0.0001631670644579606,57.08206332843092,643.9,-310.55000000000007
468,139396,BANKNIFTY,OPTIDX,2022-02-24,36100.0,CE,0.0,0.0,0.0,3205.45,2162.7,0,0.0,0,0,2021-11-30,36069.5,86.0,46.18692398071289,0.5431315820671979,-18.64641900944179,4.9045591444915235e-05,69.43922203962467,1087.35,-2118.1
469,139491,BANKNIFTY,OPTIDX,2022-02-24,36100.0,PE,0.0,0.0,0.0,1586.95,2232.15,0,0.0,0,0,2021-11-30,36069.5,86.0,22.502779960632324,-0.4813058384689997,-9.128166386887612,0.00010114718873144138,69.77114033427856,717.5,-869.45
106,139020,BANKNIFTY,OPTIDX,2021-12-30,35800.0,PE,800.0,1032.0,470.0,957.95,957.95,2139,19583.25,15200,-3100,2021-11-30,35780.2,30.0,23.163795471191406,-0.4900778809856465,-15.793964137168985,0.00016784524287796233,40.91030113820109,610.5,-347.45000000000005
104,138882,BANKNIFTY,OPTIDX,2021-12-30,35800.0,CE,1119.85,1501.65,885.45,929.75,929.75,996,9181.33,7650,3225,2021-11-30,35780.2,30.0,22.95851707458496,0.5097750562821078,-15.654139968333817,0.0001693475349547042,40.91067358787625,1277.9,348.1500000000001
466,139154,BANKNIFTY,OPTIDX,2022-01-27,35900.0,CE,0.0,0.0,0.0,4907.25,1813.1,0,0.0,0,0,2021-11-30,35938.35,58.0,85.99114418029785,0.5692664877573274,-41.72715584583237,3.1894655889636395e-05,56.28893677664971,1205.7,-3701.55
472,141837,BANKNIFTY,OPTIDX,2022-02-24,36800.0,CE,0.0,0.0,0.0,2820.4,2179.8,0,0.0,0,0,2021-12-01,36753.75,85.0,40.22407531738281,0.5360854734929767,-16.673639231506947,5.569007570689194e-05,70.4682120593396,717.7,-2102.7
471,141712,BANKNIFTY,OPTIDX,2022-01-27,36600.0,PE,0.0,0.0,0.0,1165.0,1827.1,0,0.0,0,0,2021-12-01,36619.05,57.0,20.355224609375,-0.48138075815939624,-10.296884512784832,0.00013528908434641467,57.6679873095988,793.65,-371.35
92,141311,BANKNIFTY,OPTIDX,2021-12-30,36500.0,CE,635.45,888.35,620.0,850.65,850.65,16547,154210.83,184600,-3200,2021-12-01,36468.25,29.0,21.121978759765625,0.5060444238309582,-14.932561514756795,0.00018372071325709435,41.00413970236871,877.25,26.600000000000023
94,141452,BANKNIFTY,OPTIDX,2021-12-30,36500.0,PE,1123.45,1207.35,852.3,881.9,881.9,10045,94130.69,162700,-6200,2021-12-01,36468.25,29.0,21.11053466796875,-0.49396517070494644,-14.924476343662086,0.00018382037581141778,41.004154634028076,747.2,-134.69999999999993
470,141589,BANKNIFTY,OPTIDX,2022-01-27,36600.0,CE,0.0,0.0,0.0,4424.5,1818.2,0,0.0,0,0,2021-12-01,36619.05,57.0,76.78794860839844,0.5609738505820407,-38.43120081857142,3.548187299285234e-05,57.055266779687955,821.0,-3603.5
473,141935,BANKNIFTY,OPTIDX,2022-02-24,36800.0,PE,0.0,0.0,0.0,1895.05,2276.25,0,0.0,0,0,2021-12-01,36753.75,85.0,26.455402374267578,-0.47847443920947835,-10.995308159264471,8.489814657587795e-05,70.65484624392181,882.8,-1012.25
474,143749,BANKNIFTY,OPTIDX,2021-12-30,36600.0,CE,747.5,857.95,712.05,821.0,821.0,2463,23030.22,15525,4350,2021-12-02,36633.0,28.0,19.884109497070312,0.5175082757459838,-14.358687707271413,0.00019755150659307526,40.43864834508539,654.55,-166.45000000000005
475,143890,BANKNIFTY,OPTIDX,2021-12-30,36600.0,PE,1062.1,1062.1,763.9,793.65,793.65,722,6765.94,7775,1275,2021-12-02,36633.0,28.0,20.023584365844727,-0.4824601722894048,-14.459354823190228,0.00019617477332713255,40.43850767696921,935.6,141.95000000000005
477,144373,BANKNIFTY,OPTIDX,2022-02-24,36900.0,PE,0.0,0.0,0.0,1941.75,2244.65,0,0.0,0,0,2021-12-02,36907.05,84.0,27.562975883483887,-0.4730686835227696,-11.56214337673733,8.156246338754896e-05,70.47280001633672,1043.85,-897.9000000000001
476,144275,BANKNIFTY,OPTIDX,2022-02-24,36900.0,CE,0.0,0.0,0.0,2768.1,2188.5,0,0.0,0,0,2021-12-02,36907.05,84.0,39.200782775878906,0.5378600698093409,-16.407276492578553,5.7220442503601216e-05,70.31549513978797,528.3,-2239.8
370,144028,BANKNIFTY,OPTIDX,2022-01-27,36800.0,CE,1125.0,1125.0,1125.0,1125.0,1125.0,1,9.48,25,0,2021-12-02,36793.1,56.0,19.63043212890625,0.5143615859460265,-10.070576523455435,0.00014092391913030094,57.45694049017617,574.55,-550.45
372,144151,BANKNIFTY,OPTIDX,2022-01-27,36800.0,PE,0.0,0.0,0.0,1231.1,1845.0,0,0.0,0,0,2021-12-02,36793.1,56.0,21.356582641601562,-0.4842121259892716,-10.954624811897357,0.0001295161974391629,57.4491715047392,1016.75,-214.3499999999999
481,146807,BANKNIFTY,OPTIDX,2022-02-24,36600.0,PE,0.0,0.0,0.0,1803.6,2218.75,0,0.0,0,0,2021-12-03,36609.6,83.0,25.9857177734375,-0.4744554802599668,-10.880097512356585,8.775992544868029e-05,69.50341733093776,1204.75,-598.8499999999999
479,146325,BANKNIFTY,OPTIDX,2021-12-30,36400.0,PE,732.05,928.25,571.6,845.1,845.1,3558,33048.76,21525,-5075,2021-12-03,36350.3,27.0,20.778656005859375,-0.49837232055439723,-15.176568760638858,0.0001941983557496979,39.44118006686272,1084.0,238.89999999999998
478,146184,BANKNIFTY,OPTIDX,2021-12-30,36400.0,CE,968.85,1127.45,707.3,772.65,772.65,2930,27296.27,36900,3575,2021-12-03,36350.3,27.0,20.2023983001709,0.5010399313170216,-14.75574729573705,0.00019973869672131297,39.44137434232548,582.45,-190.19999999999993
44,146585,BANKNIFTY,OPTIDX,2022-01-27,36500.0,PE,1010.05,1225.0,877.1,1129.6,1129.6,546,5116.97,15150,2900,2021-12-03,36500.75,55.0,19.995689392089844,-0.4844154901144988,-10.267363057077945,0.0001407036743922002,56.48267054625087,1147.55,17.950000000000045
42,146462,BANKNIFTY,OPTIDX,2022-01-27,36500.0,CE,1357.35,1457.25,1070.0,1119.55,1119.55,680,6424.01,14050,1450,2021-12-03,36500.75,55.0,19.80447769165039,0.5154375835231462,-10.169325661279297,0.00014206420088349946,56.4834801582441,537.1,-582.4499999999999
480,146709,BANKNIFTY,OPTIDX,2022-02-24,36600.0,CE,2598.95,2598.95,1013.2,1400.0,1400.0,3,28.7,0,0,2021-12-03,36609.6,83.0,20.04241943359375,0.5201505241004329,-8.398181456309837,0.0001138722373308305,69.55737686093627,497.4,-902.6
482,148616,BANKNIFTY,OPTIDX,2021-12-30,35900.0,CE,977.45,1135.0,796.25,819.65,819.65,1384,12730.53,37075,4275,2021-12-06,35891.0,24.0,22.446632385253906,0.509742505664222,-17.16466147272629,0.00019305657484504428,36.705004855522,1294.4,474.7500000000001
483,148757,BANKNIFTY,OPTIDX,2021-12-30,35900.0,PE,666.5,852.5,573.6,826.3,826.3,2928,26824.39,17050,4875,2021-12-06,35891.0,24.0,22.382736206054688,-0.49029512650845253,-17.115840224428133,0.0001936081403333818,36.705089279938555,452.4,-373.9
484,148895,BANKNIFTY,OPTIDX,2022-01-27,36100.0,CE,0.0,0.0,0.0,4766.75,1626.3,0,0.0,0,0,2021-12-06,36050.6,52.0,88.6152982711792,0.5647972976941485,-45.64294042477888,3.2647811435024297e-05,53.56711422051208,1147.85,-3618.9
